usuario,genero,minutos_reproducidos
u32401,Documental,205
u32402,CienciaFiccion,293
u32403,Accion,242
u32404,Documental,416
u32405,Animacion,174
u32406,Terror,250
u32407,Animacion,255
u32408,Documental,103
u32409,Comedia,131
u32410,Documental,186
u32411,Terror,163
u32412,Animacion,178
u32413,Drama,268
u32414,Terror,180
u32415,Romance,337
u32416,Drama,119
u32417,Accion,92
u32418,Comedia,282
u32419,Romance,4
u32420,Terror,232
u32421,Comedia,313
u32422,CienciaFiccion,246
u32423,Documental,210
u32424,Animacion,418
u32425,Comedia,183
u32426,CienciaFiccion,410
u32427,Romance,136
u32428,Terror,497
u32429,Terror,459
u32430,Documental,312
u32431,Animacion,4
u32432,Terror,489
u32433,CienciaFiccion,431
u32434,Documental,72
u32435,CienciaFiccion,207
u32436,Romance,389
u32437,Terror,91
u32438,Accion,187
u32439,CienciaFiccion,330
u32440,Romance,41
u32441,Drama,394
u32442,Terror,85
u32443,Comedia,232
u32444,Terror,316
u32445,Drama,289
u32446,Romance,75
u32447,Terror,46
u32448,Romance,16
u32449,Accion,348
u32450,CienciaFiccion,167
u32451,Comedia,408
u32452,Romance,256
u32453,CienciaFiccion,53
u32454,Documental,298
u32455,Romance,409
u32456,Documental,134
u32457,Romance,441
u32458,Animacion,227
u32459,CienciaFiccion,415
u32460,Documental,445
u32461,Comedia,333
u32462,Comedia,255
u32463,Romance,351
u32464,Accion,454
u32465,Drama,356
u32466,Comedia,465
u32467,CienciaFiccion,43
u32468,Comedia,357
u32469,Romance,92
u32470,Animacion,372
u32471,CienciaFiccion,93
u32472,Animacion,209
u32473,CienciaFiccion,198
u32474,Drama,161
u32475,Comedia,209
u32476,Terror,123
u32477,Terror,158
u32478,Drama,392
u32479,Romance,85
u32480,Comedia,97
u32481,Documental,235
u32482,Accion,357
u32483,CienciaFiccion,301
u32484,Romance,163
u32485,Accion,432
u32486,Drama,400
u32487,Romance,274
u32488,Comedia,28
u32489,Animacion,172
u32490,Animacion,317
u32491,Comedia,221
u32492,CienciaFiccion,76
u32493,Animacion,72
u32494,Animacion,299
u32495,Drama,242
u32496,CienciaFiccion,306
u32497,Comedia,435
u32498,Animacion,435
u32499,Romance,214
u32500,Accion,308
u32501,Animacion,263
u32502,Documental,497
u32503,Documental,11
u32504,Terror,451
u32505,CienciaFiccion,134
u32506,Romance,116
u32507,Comedia,195
u32508,Romance,358
u32509,Terror,167
u32510,Animacion,446
u32511,CienciaFiccion,100
u32512,Documental,442
u32513,Drama,349
u32514,Animacion,261
u32515,Animacion,1
u32516,Drama,457
u32517,Drama,349
u32518,Documental,243
u32519,Documental,28
u32520,Documental,137
u32521,Documental,225
u32522,Drama,353
u32523,Drama,113
u32524,Romance,255
u32525,Documental,95
u32526,Drama,75
u32527,Romance,50
u32528,Terror,181
u32529,Comedia,1
u32530,CienciaFiccion,356
u32531,Drama,106
u32532,Terror,178
u32533,Terror,314
u32534,Comedia,162
u32535,Romance,358
u32536,Animacion,354
u32537,Animacion,175
u32538,Romance,409
u32539,CienciaFiccion,368
u32540,Drama,374
u32541,Comedia,198
u32542,Accion,295
u32543,CienciaFiccion,59
u32544,Romance,143
u32545,Comedia,461
u32546,Documental,237
u32547,CienciaFiccion,47
u32548,Comedia,178
u32549,Comedia,382
u32550,Accion,361
u32551,Comedia,449
u32552,Animacion,359
u32553,Documental,194
u32554,Animacion,445
u32555,Drama,122
u32556,Romance,65
u32557,Comedia,418
u32558,Drama,342
u32559,Romance,287
u32560,Accion,443
u32561,Documental,130
u32562,Accion,444
u32563,CienciaFiccion,51
u32564,Romance,296
u32565,Comedia,151
u32566,Terror,15
u32567,Documental,165
u32568,Documental,268
u32569,Drama,23
u32570,Drama,447
u32571,Documental,1
u32572,Romance,227
u32573,Terror,139
u32574,Terror,142
u32575,Accion,187
u32576,Terror,386
u32577,Documental,217
u32578,Comedia,10
u32579,Accion,133
u32580,Comedia,466
u32581,Romance,418
u32582,Documental,71
u32583,Romance,388
u32584,Documental,282
u32585,CienciaFiccion,479
u32586,Documental,204
u32587,Comedia,119
u32588,Animacion,443
u32589,Animacion,367
u32590,Accion,328
u32591,Drama,186
u32592,CienciaFiccion,497
u32593,Romance,126
u32594,Terror,141
u32595,Drama,326
u32596,Accion,155
u32597,CienciaFiccion,68
u32598,Drama,372
u32599,Accion,209
u32600,Terror,327
u32601,Animacion,393
u32602,Comedia,79
u32603,Accion,243
u32604,Accion,218
u32605,Romance,350
u32606,CienciaFiccion,276
u32607,Animacion,450
u32608,Drama,480
u32609,Documental,67
u32610,Drama,208
u32611,Terror,181
u32612,CienciaFiccion,128
u32613,Documental,484
u32614,Animacion,397
u32615,Terror,403
u32616,Accion,371
u32617,Romance,95
u32618,Terror,148
u32619,Comedia,56
u32620,Accion,85
u32621,Accion,377
u32622,Comedia,226
u32623,Terror,232
u32624,Comedia,153
u32625,Animacion,294
u32626,Romance,393
u32627,CienciaFiccion,338
u32628,Comedia,497
u32629,Documental,194
u32630,Drama,412
u32631,Comedia,29
u32632,CienciaFiccion,69
u32633,Accion,311
u32634,Drama,187
u32635,Romance,293
u32636,Documental,217
u32637,Terror,280
u32638,CienciaFiccion,252
u32639,Drama,132
u32640,Animacion,61
u32641,Terror,250
u32642,CienciaFiccion,167
u32643,CienciaFiccion,231
u32644,Terror,156
u32645,Terror,324
u32646,Accion,401
u32647,CienciaFiccion,301
u32648,Documental,489
u32649,Animacion,249
u32650,Animacion,491
u32651,Romance,329
u32652,Comedia,401
u32653,CienciaFiccion,163
u32654,Accion,305
u32655,Documental,145
u32656,Romance,332
u32657,Comedia,68
u32658,Comedia,486
u32659,Animacion,306
u32660,Drama,377
u32661,Documental,362
u32662,CienciaFiccion,38
u32663,Comedia,253
u32664,Comedia,26
u32665,Accion,485
u32666,Romance,310
u32667,CienciaFiccion,289
u32668,CienciaFiccion,345
u32669,Accion,263
u32670,Drama,60
u32671,Terror,47
u32672,Comedia,92
u32673,Terror,234
u32674,Animacion,384
u32675,Animacion,191
u32676,CienciaFiccion,263
u32677,Terror,62
u32678,Comedia,309
u32679,Documental,75
u32680,Romance,242
u32681,Drama,216
u32682,Animacion,30
u32683,Documental,419
u32684,Drama,217
u32685,Animacion,177
u32686,Accion,254
u32687,Drama,300
u32688,Romance,197
u32689,Romance,176
u32690,Romance,92
u32691,Drama,263
u32692,Animacion,407
u32693,Animacion,125
u32694,Drama,309
u32695,Comedia,397
u32696,Documental,36
u32697,Terror,43
u32698,CienciaFiccion,469
u32699,Animacion,207
u32700,CienciaFiccion,5
u32701,Terror,165
u32702,Drama,422
u32703,Drama,163
u32704,Accion,481
u32705,CienciaFiccion,135
u32706,CienciaFiccion,399
u32707,Animacion,53
u32708,Documental,170
u32709,CienciaFiccion,407
u32710,Romance,392
u32711,Animacion,187
u32712,Documental,363
u32713,Animacion,397
u32714,Comedia,405
u32715,Romance,465
u32716,Terror,62
u32717,Comedia,17
u32718,Terror,349
u32719,Comedia,203
u32720,Animacion,315
u32721,Drama,127
u32722,Drama,414
u32723,Accion,63
u32724,Accion,239
u32725,Accion,101
u32726,Comedia,157
u32727,Documental,224
u32728,Documental,466
u32729,Drama,48
u32730,Comedia,255
u32731,Animacion,140
u32732,Romance,206
u32733,Terror,5
u32734,CienciaFiccion,65
u32735,Comedia,125
u32736,Comedia,4
u32737,Romance,451
u32738,Documental,60
u32739,Animacion,150
u32740,Drama,398
u32741,Animacion,379
u32742,CienciaFiccion,340
u32743,Comedia,370
u32744,Comedia,481
u32745,Documental,75
u32746,Terror,116
u32747,Terror,474
u32748,Romance,299
u32749,Documental,230
u32750,Terror,217
u32751,Accion,370
u32752,Accion,246
u32753,Accion,343
u32754,CienciaFiccion,487
u32755,Terror,92
u32756,Terror,211
u32757,Romance,28
u32758,Romance,347
u32759,Documental,287
u32760,Accion,406
u32761,Comedia,234
u32762,Documental,469
u32763,Terror,128
u32764,Drama,479
u32765,Comedia,122
u32766,CienciaFiccion,5
u32767,Documental,358
u32768,CienciaFiccion,122
u32769,Romance,159
u32770,Documental,379
u32771,Romance,206
u32772,Romance,457
u32773,CienciaFiccion,447
u32774,Terror,482
u32775,Comedia,155
u32776,Comedia,454
u32777,Animacion,3
u32778,Documental,59
u32779,Terror,37
u32780,Documental,335
u32781,Accion,71
u32782,Animacion,176
u32783,Comedia,173
u32784,Drama,42
u32785,Comedia,70
u32786,Drama,345
u32787,Terror,325
u32788,Comedia,440
u32789,CienciaFiccion,351
u32790,Accion,366
u32791,Animacion,67
u32792,Drama,102
u32793,Comedia,114
u32794,CienciaFiccion,468
u32795,Comedia,412
u32796,Romance,475
u32797,CienciaFiccion,490
u32798,Animacion,416
u32799,Drama,470
u32800,Animacion,244
u32801,Accion,189
u32802,Accion,326
u32803,Animacion,464
u32804,Drama,309
u32805,Drama,90
u32806,Terror,109
u32807,CienciaFiccion,148
u32808,Accion,305
u32809,Animacion,33
u32810,Accion,170
u32811,Comedia,199
u32812,Comedia,383
u32813,Accion,175
u32814,Drama,147
u32815,Comedia,330
u32816,Documental,43
u32817,CienciaFiccion,431
u32818,CienciaFiccion,161
u32819,Romance,225
u32820,Romance,287
u32821,Animacion,1
u32822,Romance,40
u32823,Terror,482
u32824,Comedia,137
u32825,Documental,258
u32826,Animacion,185
u32827,Romance,47
u32828,CienciaFiccion,41
u32829,Comedia,334
u32830,Romance,355
u32831,Drama,44
u32832,Drama,233
u32833,Comedia,414
u32834,Drama,91
u32835,Drama,477
u32836,CienciaFiccion,270
u32837,Comedia,211
u32838,Terror,241
u32839,Drama,155
u32840,Romance,296
u32841,Drama,498
u32842,Romance,355
u32843,Drama,394
u32844,CienciaFiccion,137
u32845,Drama,330
u32846,Documental,354
u32847,Drama,488
u32848,CienciaFiccion,21
u32849,Comedia,104
u32850,Drama,278
u32851,Documental,45
u32852,CienciaFiccion,269
u32853,Animacion,246
u32854,Documental,452
u32855,Accion,131
u32856,CienciaFiccion,293
u32857,Comedia,367
u32858,Romance,332
u32859,CienciaFiccion,293
u32860,Comedia,334
u32861,Documental,101
u32862,Animacion,457
u32863,Animacion,328
u32864,Animacion,441
u32865,CienciaFiccion,205
u32866,Documental,233
u32867,Accion,295
u32868,Romance,393
u32869,CienciaFiccion,24
u32870,Animacion,358
u32871,Accion,238
u32872,Animacion,489
u32873,Drama,361
u32874,Accion,343
u32875,Romance,126
u32876,Documental,310
u32877,Accion,274
u32878,CienciaFiccion,483
u32879,Animacion,39
u32880,Documental,48
u32881,Drama,341
u32882,Accion,145
u32883,Romance,168
u32884,Drama,427
u32885,Romance,218
u32886,Documental,395
u32887,Romance,370
u32888,Documental,431
u32889,CienciaFiccion,159
u32890,Accion,384
u32891,Animacion,223
u32892,Comedia,115
u32893,Animacion,11
u32894,CienciaFiccion,201
u32895,Romance,195
u32896,Romance,441
u32897,Drama,347
u32898,Terror,2
u32899,Accion,85
u32900,Accion,54
u32901,Documental,226
u32902,Drama,215
u32903,CienciaFiccion,114
u32904,Drama,479
u32905,Comedia,206
u32906,CienciaFiccion,342
u32907,Drama,89
u32908,Comedia,234
u32909,Terror,358
u32910,Drama,284
u32911,Romance,141
u32912,Drama,419
u32913,Animacion,132
u32914,Terror,254
u32915,Comedia,276
u32916,Drama,392
u32917,Documental,446
u32918,CienciaFiccion,264
u32919,CienciaFiccion,416
u32920,Documental,39
u32921,Accion,231
u32922,Romance,220
u32923,Documental,96
u32924,Drama,234
u32925,CienciaFiccion,55
u32926,Accion,454
u32927,Documental,311
u32928,Drama,253
u32929,Terror,14
u32930,Animacion,181
u32931,Terror,357
u32932,Romance,237
u32933,Comedia,233
u32934,CienciaFiccion,453
u32935,Drama,68
u32936,Comedia,433
u32937,Drama,87
u32938,CienciaFiccion,145
u32939,Documental,256
u32940,Comedia,368
u32941,Comedia,124
u32942,Drama,210
u32943,Accion,219
u32944,Comedia,289
u32945,Animacion,302
u32946,Animacion,334
u32947,Comedia,341
u32948,Animacion,194
u32949,Drama,177
u32950,Terror,222
u32951,Comedia,497
u32952,Romance,263
u32953,Terror,467
u32954,Terror,248
u32955,Accion,479
u32956,Animacion,219
u32957,Animacion,173
u32958,Comedia,249
u32959,Romance,63
u32960,Terror,433
u32961,Animacion,497
u32962,Drama,366
u32963,Drama,67
u32964,Terror,396
u32965,CienciaFiccion,70
u32966,Documental,245
u32967,Terror,205
u32968,Comedia,301
u32969,Terror,39
u32970,Romance,56
u32971,Romance,73
u32972,Accion,337
u32973,Terror,478
u32974,Animacion,414
u32975,Animacion,376
u32976,Terror,289
u32977,Drama,250
u32978,Drama,330
u32979,Romance,151
u32980,Drama,203
u32981,Terror,50
u32982,Terror,119
u32983,Comedia,259
u32984,Terror,119
u32985,Documental,388
u32986,Romance,64
u32987,Animacion,4
u32988,Drama,222
u32989,Terror,164
u32990,Romance,469
u32991,Animacion,266
u32992,Drama,36
u32993,CienciaFiccion,250
u32994,Documental,193
u32995,Documental,252
u32996,Romance,269
u32997,Animacion,251
u32998,Documental,268
u32999,CienciaFiccion,443
u33000,Romance,406
u33001,Drama,113
u33002,Documental,406
u33003,Documental,358
u33004,Accion,158
u33005,Drama,119
u33006,Documental,377
u33007,CienciaFiccion,269
u33008,Drama,225
u33009,Terror,427
u33010,CienciaFiccion,149
u33011,Documental,120
u33012,Animacion,195
u33013,Terror,14
u33014,Comedia,172
u33015,Accion,221
u33016,Terror,248
u33017,Terror,47
u33018,Documental,160
u33019,Comedia,88
u33020,Romance,35
u33021,Documental,422
u33022,Romance,278
u33023,Drama,280
u33024,Terror,85
u33025,Drama,463
u33026,Documental,457
u33027,Documental,114
u33028,Documental,212
u33029,Romance,493
u33030,Accion,415
u33031,CienciaFiccion,88
u33032,Animacion,241
u33033,Documental,80
u33034,CienciaFiccion,389
u33035,Documental,111
u33036,Animacion,461
u33037,Terror,21
u33038,CienciaFiccion,150
u33039,Documental,385
u33040,Comedia,91
u33041,Terror,123
u33042,Accion,112
u33043,Drama,453
u33044,Terror,145
u33045,Drama,437
u33046,Animacion,200
u33047,Animacion,404
u33048,Animacion,154
u33049,CienciaFiccion,438
u33050,Documental,403
u33051,Romance,422
u33052,Drama,330
u33053,Documental,202
u33054,Romance,207
u33055,Accion,480
u33056,CienciaFiccion,101
u33057,Drama,68
u33058,Drama,275
u33059,Animacion,63
u33060,Documental,335
u33061,Drama,408
u33062,Romance,372
u33063,Accion,279
u33064,CienciaFiccion,216
u33065,Terror,288
u33066,Documental,475
u33067,Romance,197
u33068,Romance,121
u33069,Documental,66
u33070,CienciaFiccion,320
u33071,Comedia,435
u33072,Terror,484
u33073,Animacion,238
u33074,Terror,377
u33075,Accion,132
u33076,Romance,128
u33077,Terror,303
u33078,Romance,228
u33079,Drama,265
u33080,Accion,66
u33081,Documental,212
u33082,Drama,79
u33083,Comedia,459
u33084,Accion,20
u33085,CienciaFiccion,6
u33086,Accion,256
u33087,CienciaFiccion,169
u33088,Animacion,390
u33089,Accion,58
u33090,Comedia,427
u33091,Accion,293
u33092,Animacion,47
u33093,Comedia,377
u33094,Drama,324
u33095,Romance,277
u33096,CienciaFiccion,222
u33097,Romance,268
u33098,Accion,128
u33099,Accion,292
u33100,Accion,442
u33101,Documental,36
u33102,CienciaFiccion,64
u33103,Terror,205
u33104,Animacion,56
u33105,Terror,295
u33106,Documental,129
u33107,Romance,340
u33108,Terror,149
u33109,Comedia,130
u33110,Drama,308
u33111,Terror,487
u33112,Romance,487
u33113,Terror,150
u33114,Terror,335
u33115,Documental,214
u33116,Drama,489
u33117,Terror,404
u33118,CienciaFiccion,216
u33119,Comedia,418
u33120,Comedia,45
u33121,Animacion,114
u33122,Terror,306
u33123,Terror,305
u33124,Comedia,308
u33125,Documental,34
u33126,Romance,272
u33127,CienciaFiccion,286
u33128,CienciaFiccion,424
u33129,Terror,42
u33130,Documental,384
u33131,Comedia,66
u33132,Terror,421
u33133,Drama,312
u33134,CienciaFiccion,184
u33135,CienciaFiccion,120
u33136,Animacion,437
u33137,CienciaFiccion,153
u33138,Drama,278
u33139,Terror,296
u33140,Accion,386
u33141,Romance,387
u33142,Terror,317
u33143,Animacion,247
u33144,Romance,389
u33145,Romance,194
u33146,Romance,79
u33147,Comedia,278
u33148,Romance,320
u33149,Accion,98
u33150,Drama,321
u33151,CienciaFiccion,454
u33152,Terror,451
u33153,Drama,304
u33154,Accion,310
u33155,Romance,481
u33156,Terror,14
u33157,Accion,253
u33158,Terror,340
u33159,Romance,119
u33160,Documental,7
u33161,CienciaFiccion,122
u33162,CienciaFiccion,32
u33163,CienciaFiccion,251
u33164,Drama,80
u33165,Animacion,59
u33166,Documental,337
u33167,Drama,485
u33168,CienciaFiccion,341
u33169,Romance,35
u33170,Terror,35
u33171,Terror,79
u33172,Drama,271
u33173,Documental,309
u33174,Animacion,85
u33175,CienciaFiccion,36
u33176,CienciaFiccion,410
u33177,Comedia,391
u33178,Accion,32
u33179,Accion,439
u33180,Terror,15
u33181,Drama,432
u33182,Drama,232
u33183,Comedia,469
u33184,CienciaFiccion,493
u33185,Terror,353
u33186,Terror,365
u33187,Terror,311
u33188,Drama,156
u33189,Animacion,484
u33190,Romance,146
u33191,CienciaFiccion,59
u33192,Documental,413
u33193,Accion,90
u33194,Comedia,49
u33195,Accion,42
u33196,Comedia,304
u33197,Romance,327
u33198,Animacion,429
u33199,Terror,294
u33200,Terror,208
u33201,Comedia,474
u33202,Drama,98
u33203,Comedia,105
u33204,Animacion,460
u33205,Animacion,424
u33206,Comedia,14
u33207,CienciaFiccion,266
u33208,Drama,141
u33209,Romance,160
u33210,CienciaFiccion,252
u33211,Accion,350
u33212,CienciaFiccion,294
u33213,Drama,246
u33214,Comedia,54
u33215,Romance,237
u33216,CienciaFiccion,444
u33217,Romance,159
u33218,Romance,342
u33219,Terror,208
u33220,Comedia,81
u33221,Comedia,27
u33222,CienciaFiccion,480
u33223,Documental,44
u33224,Accion,303
u33225,CienciaFiccion,468
u33226,Drama,150
u33227,Comedia,373
u33228,CienciaFiccion,357
u33229,Documental,294
u33230,Drama,488
u33231,Documental,416
u33232,CienciaFiccion,397
u33233,Drama,300
u33234,Documental,101
u33235,Terror,8
u33236,Animacion,52
u33237,Documental,411
u33238,CienciaFiccion,231
u33239,Documental,182
u33240,CienciaFiccion,113
u33241,Drama,263
u33242,Romance,333
u33243,Terror,397
u33244,Romance,215
u33245,Documental,395
u33246,Documental,98
u33247,Terror,436
u33248,Comedia,127
u33249,Accion,339
u33250,CienciaFiccion,2
u33251,Terror,76
u33252,Terror,7
u33253,Terror,171
u33254,Comedia,260
u33255,Terror,115
u33256,Terror,345
u33257,Comedia,85
u33258,CienciaFiccion,483
u33259,Comedia,229
u33260,CienciaFiccion,387
u33261,Romance,36
u33262,Romance,256
u33263,Documental,350
u33264,Terror,454
u33265,Drama,474
u33266,Terror,49
u33267,CienciaFiccion,60
u33268,Animacion,190
u33269,Accion,116
u33270,Drama,399
u33271,Animacion,333
u33272,Accion,32
u33273,Romance,395
u33274,Terror,471
u33275,Drama,390
u33276,Accion,487
