usuario,genero,minutos_reproducidos
u06249,CienciaFiccion,260
u06250,CienciaFiccion,452
u06251,Romance,218
u06252,Comedia,99
u06253,Terror,185
u06254,Comedia,18
u06255,Terror,290
u06256,Comedia,467
u06257,Accion,78
u06258,Accion,220
u06259,Drama,190
u06260,Terror,98
u06261,Comedia,347
u06262,Accion,33
u06263,Terror,373
u06264,Accion,364
u06265,Comedia,24
u06266,Documental,174
u06267,Animacion,233
u06268,Comedia,343
u06269,Animacion,470
u06270,Documental,370
u06271,Comedia,50
u06272,Terror,206
u06273,Animacion,60
u06274,Terror,304
u06275,Terror,264
u06276,Animacion,424
u06277,Accion,309
u06278,Comedia,463
u06279,Accion,199
u06280,Romance,475
u06281,Accion,369
u06282,Comedia,259
u06283,Accion,97
u06284,Documental,12
u06285,Drama,163
u06286,Romance,325
u06287,Documental,285
u06288,Animacion,267
u06289,Romance,92
u06290,Comedia,278
u06291,Drama,386
u06292,CienciaFiccion,80
u06293,Accion,274
u06294,Terror,72
u06295,Accion,153
u06296,Romance,499
u06297,Comedia,497
u06298,Drama,497
u06299,Comedia,86
u06300,Comedia,319
u06301,CienciaFiccion,199
u06302,CienciaFiccion,435
u06303,Drama,491
u06304,Accion,150
u06305,Comedia,206
u06306,Terror,463
u06307,Terror,203
u06308,Drama,396
u06309,Romance,419
u06310,Drama,212
u06311,CienciaFiccion,165
u06312,Terror,238
u06313,Comedia,219
u06314,Romance,430
u06315,Drama,400
u06316,Romance,227
u06317,Terror,219
u06318,Documental,348
u06319,CienciaFiccion,106
u06320,CienciaFiccion,73
u06321,Documental,22
u06322,Drama,299
u06323,Documental,360
u06324,Terror,366
u06325,Animacion,361
u06326,Romance,436
u06327,Comedia,266
u06328,CienciaFiccion,111
u06329,Documental,273
u06330,Drama,84
u06331,Drama,350
u06332,Documental,243
u06333,Animacion,245
u06334,Romance,168
u06335,Drama,85
u06336,Drama,359
u06337,Animacion,217
u06338,Terror,168
u06339,Romance,498
u06340,Documental,124
u06341,Comedia,108
u06342,CienciaFiccion,404
u06343,Romance,189
u06344,Accion,307
u06345,Terror,314
u06346,Terror,131
u06347,Comedia,473
u06348,Romance,141
u06349,Animacion,443
u06350,Animacion,279
u06351,Drama,272
u06352,Documental,45
u06353,Accion,277
u06354,CienciaFiccion,426
u06355,Comedia,463
u06356,Accion,416
u06357,Accion,159
u06358,CienciaFiccion,487
u06359,Drama,320
u06360,Terror,77
u06361,CienciaFiccion,94
u06362,Terror,327
u06363,Comedia,54
u06364,Comedia,390
u06365,Romance,36
u06366,Terror,274
u06367,Documental,35
u06368,CienciaFiccion,5
u06369,Drama,10
u06370,Drama,49
u06371,Romance,371
u06372,Accion,256
u06373,Romance,53
u06374,Romance,70
u06375,Drama,46
u06376,Animacion,185
u06377,Documental,311
u06378,Animacion,275
u06379,Terror,224
u06380,Animacion,170
u06381,Documental,372
u06382,Comedia,485
u06383,Drama,30
u06384,Romance,121
u06385,Comedia,97
u06386,Terror,426
u06387,Terror,457
u06388,Drama,328
u06389,Drama,187
u06390,Documental,440
u06391,Terror,30
u06392,Romance,11
u06393,Accion,118
u06394,Terror,353
u06395,Accion,412
u06396,Animacion,483
u06397,Terror,446
u06398,CienciaFiccion,214
u06399,Drama,42
u06400,Documental,373
u06401,Comedia,215
u06402,Accion,230
u06403,Documental,155
u06404,Animacion,278
u06405,Animacion,388
u06406,Terror,196
u06407,Terror,384
u06408,Terror,463
u06409,Documental,166
u06410,Terror,34
u06411,Accion,38
u06412,Drama,179
u06413,CienciaFiccion,75
u06414,Documental,403
u06415,Accion,302
u06416,Documental,174
u06417,Documental,9
u06418,Comedia,203
u06419,Documental,243
u06420,Comedia,341
u06421,Romance,281
u06422,Drama,355
u06423,Romance,102
u06424,Drama,59
u06425,Drama,127
u06426,Documental,3
u06427,CienciaFiccion,371
u06428,Accion,109
u06429,Terror,276
u06430,Drama,140
u06431,CienciaFiccion,273
u06432,CienciaFiccion,258
u06433,Terror,261
u06434,Animacion,98
u06435,Comedia,106
u06436,Comedia,495
u06437,Romance,53
u06438,Comedia,261
u06439,Accion,475
u06440,Accion,108
u06441,Drama,241
u06442,Comedia,429
u06443,Comedia,380
u06444,Drama,434
u06445,Drama,122
u06446,Terror,357
u06447,Accion,177
u06448,Comedia,321
u06449,Romance,164
u06450,Animacion,54
u06451,Terror,500
u06452,Terror,334
u06453,Animacion,480
u06454,Documental,389
u06455,CienciaFiccion,320
u06456,Animacion,351
u06457,Accion,172
u06458,Drama,19
u06459,Romance,68
u06460,Terror,365
u06461,Drama,94
u06462,Animacion,489
u06463,Drama,38
u06464,Documental,252
u06465,Terror,142
u06466,Accion,155
u06467,Terror,86
u06468,Animacion,30
u06469,Documental,163
u06470,Animacion,320
u06471,Romance,198
u06472,Romance,448
u06473,CienciaFiccion,468
u06474,Accion,411
u06475,Drama,68
u06476,Romance,273
u06477,Animacion,32
u06478,Comedia,237
u06479,Animacion,100
u06480,Accion,292
u06481,Accion,49
u06482,Accion,435
u06483,Terror,456
u06484,Animacion,240
u06485,CienciaFiccion,435
u06486,Animacion,162
u06487,Terror,311
u06488,Comedia,99
u06489,Accion,231
u06490,CienciaFiccion,294
u06491,Drama,466
u06492,Romance,76
u06493,Accion,470
u06494,Comedia,268
u06495,Comedia,370
u06496,Animacion,252
u06497,Documental,493
u06498,Animacion,461
u06499,Romance,476
u06500,Romance,106
u06501,Documental,495
u06502,Drama,19
u06503,Documental,177
u06504,Documental,317
u06505,Comedia,238
u06506,Terror,359
u06507,CienciaFiccion,45
u06508,CienciaFiccion,457
u06509,Animacion,326
u06510,CienciaFiccion,460
u06511,Accion,226
u06512,CienciaFiccion,475
u06513,Comedia,491
u06514,Animacion,425
u06515,Terror,256
u06516,Comedia,53
u06517,CienciaFiccion,16
u06518,Accion,360
u06519,Romance,185
u06520,CienciaFiccion,95
u06521,Terror,301
u06522,Drama,185
u06523,Drama,499
u06524,Comedia,293
u06525,Drama,383
u06526,Accion,399
u06527,Accion,452
u06528,Documental,97
u06529,Accion,400
u06530,Animacion,287
u06531,Terror,14
u06532,Terror,115
u06533,Drama,63
u06534,Romance,181
u06535,Comedia,275
u06536,Terror,309
u06537,Drama,45
u06538,CienciaFiccion,271
u06539,Drama,492
u06540,Comedia,173
u06541,Romance,418
u06542,Comedia,117
u06543,Animacion,457
u06544,Comedia,206
u06545,Accion,469
u06546,Drama,165
u06547,Animacion,279
u06548,Accion,219
u06549,Terror,210
u06550,CienciaFiccion,127
u06551,Comedia,436
u06552,Documental,467
u06553,Romance,422
u06554,Drama,98
u06555,Drama,128
u06556,Documental,232
u06557,Drama,237
u06558,CienciaFiccion,19
u06559,Animacion,71
u06560,Romance,394
u06561,Animacion,309
u06562,CienciaFiccion,443
u06563,Animacion,22
u06564,Terror,59
u06565,Drama,190
u06566,Drama,28
u06567,CienciaFiccion,220
u06568,Romance,110
u06569,Accion,197
u06570,Romance,285
u06571,Drama,468
u06572,Terror,68
u06573,Comedia,386
u06574,Drama,67
u06575,Comedia,56
u06576,Animacion,415
u06577,CienciaFiccion,150
u06578,Romance,194
u06579,Accion,100
u06580,Documental,236
u06581,Comedia,79
u06582,Animacion,442
u06583,Terror,99
u06584,Romance,328
u06585,Accion,8
u06586,Animacion,70
u06587,Animacion,235
u06588,Accion,317
u06589,Romance,143
u06590,CienciaFiccion,33
u06591,Terror,322
u06592,Terror,198
u06593,Animacion,145
u06594,Drama,452
u06595,Drama,221
u06596,CienciaFiccion,495
u06597,Terror,104
u06598,Terror,74
u06599,CienciaFiccion,411
u06600,Comedia,349
u06601,Animacion,187
u06602,CienciaFiccion,303
u06603,CienciaFiccion,37
u06604,Drama,451
u06605,Romance,492
u06606,Animacion,83
u06607,Comedia,156
u06608,Terror,245
u06609,Accion,155
u06610,Accion,416
u06611,Accion,29
u06612,Romance,259
u06613,Romance,201
u06614,Romance,483
u06615,Terror,225
u06616,CienciaFiccion,445
u06617,Terror,356
u06618,CienciaFiccion,270
u06619,Documental,222
u06620,Documental,56
u06621,Drama,268
u06622,Documental,327
u06623,Animacion,459
u06624,Drama,444
u06625,Romance,344
u06626,Terror,279
u06627,Terror,319
u06628,Animacion,318
u06629,Drama,302
u06630,CienciaFiccion,28
u06631,Romance,235
u06632,Animacion,80
u06633,Animacion,136
u06634,Comedia,117
u06635,Documental,216
u06636,Romance,468
u06637,Animacion,54
u06638,Accion,305
u06639,Documental,114
u06640,Terror,407
u06641,Animacion,107
u06642,Comedia,209
u06643,Drama,347
u06644,Documental,309
u06645,Accion,301
u06646,Accion,400
u06647,Drama,151
u06648,Terror,342
u06649,Romance,275
u06650,Terror,72
u06651,CienciaFiccion,497
u06652,Comedia,275
u06653,Comedia,253
u06654,Accion,148
u06655,Drama,202
u06656,Documental,46
u06657,Accion,198
u06658,Comedia,347
u06659,Drama,91
u06660,CienciaFiccion,285
u06661,Romance,292
u06662,CienciaFiccion,77
u06663,Comedia,117
u06664,Accion,82
u06665,Documental,210
u06666,Comedia,298
u06667,Romance,472
u06668,CienciaFiccion,249
u06669,Accion,363
u06670,Animacion,479
u06671,Comedia,386
u06672,Terror,130
u06673,Drama,287
u06674,Documental,180
u06675,Animacion,32
u06676,CienciaFiccion,456
u06677,Animacion,188
u06678,Accion,427
u06679,Animacion,314
u06680,Drama,338
u06681,Drama,151
u06682,CienciaFiccion,200
u06683,Documental,443
u06684,Terror,196
u06685,Accion,222
u06686,Animacion,86
u06687,Drama,45
u06688,Drama,388
u06689,Documental,432
u06690,Documental,478
u06691,CienciaFiccion,180
u06692,Animacion,350
u06693,Romance,139
u06694,Romance,333
u06695,Comedia,257
u06696,CienciaFiccion,298
u06697,CienciaFiccion,371
u06698,Documental,277
u06699,Accion,461
u06700,Romance,261
u06701,Documental,10
u06702,Terror,248
u06703,Romance,138
u06704,Accion,28
u06705,Documental,65
u06706,Drama,24
u06707,CienciaFiccion,480
u06708,Terror,447
u06709,Romance,20
u06710,Animacion,341
u06711,Comedia,272
u06712,Terror,140
u06713,Drama,336
u06714,Terror,498
u06715,Accion,346
u06716,Accion,101
u06717,Comedia,370
u06718,Romance,64
u06719,CienciaFiccion,491
u06720,Romance,181
u06721,Terror,192
u06722,Animacion,117
u06723,Documental,272
u06724,CienciaFiccion,327
u06725,Documental,410
u06726,Comedia,450
u06727,Documental,45
u06728,Drama,14
u06729,Animacion,234
u06730,CienciaFiccion,190
u06731,Accion,231
u06732,Documental,109
u06733,Comedia,5
u06734,Animacion,380
u06735,CienciaFiccion,265
u06736,Accion,200
u06737,Romance,131
u06738,Documental,190
u06739,Animacion,133
u06740,Romance,377
u06741,Drama,257
u06742,Romance,500
u06743,Accion,381
u06744,Comedia,388
u06745,Animacion,464
u06746,Documental,438
u06747,Terror,211
u06748,CienciaFiccion,142
u06749,Drama,231
u06750,Terror,161
u06751,Romance,302
u06752,Accion,296
u06753,Animacion,289
u06754,Accion,250
u06755,Accion,422
u06756,Romance,258
u06757,Romance,394
u06758,Terror,256
u06759,Documental,66
u06760,Drama,471
u06761,Terror,143
u06762,Documental,47
u06763,Accion,62
u06764,Drama,342
u06765,Terror,47
u06766,CienciaFiccion,235
u06767,Drama,22
u06768,Animacion,87
u06769,Drama,34
u06770,Terror,496
u06771,Drama,439
u06772,Accion,103
u06773,Terror,311
u06774,Drama,457
u06775,Animacion,359
u06776,Romance,42
u06777,Accion,108
u06778,Comedia,7
u06779,Comedia,139
u06780,Comedia,489
u06781,Romance,148
u06782,CienciaFiccion,327
u06783,Documental,219
u06784,Documental,327
u06785,Animacion,372
u06786,Drama,367
u06787,Terror,452
u06788,CienciaFiccion,84
u06789,Drama,478
u06790,Terror,495
u06791,Documental,429
u06792,Drama,195
u06793,Animacion,290
u06794,Comedia,40
u06795,Comedia,121
u06796,Animacion,335
u06797,Accion,83
u06798,CienciaFiccion,237
u06799,Comedia,234
u06800,Animacion,190
u06801,Animacion,288
u06802,Romance,372
u06803,Romance,250
u06804,Drama,175
u06805,Comedia,413
u06806,Accion,458
u06807,CienciaFiccion,134
u06808,Documental,270
u06809,Drama,400
u06810,Drama,55
u06811,CienciaFiccion,368
u06812,Accion,338
u06813,Drama,152
u06814,Romance,219
u06815,Animacion,146
u06816,Accion,350
u06817,CienciaFiccion,279
u06818,CienciaFiccion,485
u06819,Terror,220
u06820,Accion,308
u06821,Accion,413
u06822,Accion,422
u06823,CienciaFiccion,258
u06824,Terror,121
u06825,CienciaFiccion,48
u06826,Drama,298
u06827,Documental,224
u06828,Accion,477
u06829,Accion,106
u06830,Romance,171
u06831,Drama,477
u06832,Romance,494
u06833,Animacion,301
u06834,CienciaFiccion,350
u06835,Romance,325
u06836,Accion,360
u06837,Animacion,380
u06838,Accion,169
u06839,Accion,432
u06840,Comedia,175
u06841,Drama,361
u06842,Comedia,367
u06843,Animacion,402
u06844,Romance,28
u06845,Documental,133
u06846,Documental,163
u06847,CienciaFiccion,471
u06848,Animacion,254
u06849,Comedia,429
u06850,Accion,383
u06851,Comedia,421
u06852,Accion,21
u06853,Documental,400
u06854,Animacion,265
u06855,Comedia,383
u06856,Romance,398
u06857,CienciaFiccion,227
u06858,Accion,387
u06859,Accion,435
u06860,Romance,229
u06861,CienciaFiccion,41
u06862,CienciaFiccion,251
u06863,Documental,242
u06864,Terror,231
u06865,Comedia,331
u06866,Comedia,465
u06867,Comedia,266
u06868,Drama,2
u06869,CienciaFiccion,103
u06870,Animacion,163
u06871,Accion,243
u06872,Drama,160
u06873,Documental,298
u06874,Terror,159
u06875,CienciaFiccion,304
u06876,Animacion,484
u06877,Accion,379
u06878,CienciaFiccion,495
u06879,Documental,54
u06880,Terror,376
u06881,Accion,210
u06882,Accion,466
u06883,Romance,27
u06884,Romance,487
u06885,Documental,47
u06886,Terror,24
u06887,Romance,127
u06888,Terror,400
u06889,Accion,262
u06890,Romance,419
u06891,Accion,271
u06892,Terror,211
u06893,Drama,336
u06894,Documental,206
u06895,Romance,481
u06896,Terror,431
u06897,Animacion,252
u06898,Romance,307
u06899,Comedia,366
u06900,Documental,405
u06901,Drama,64
u06902,Comedia,455
u06903,Documental,35
u06904,Accion,269
u06905,Drama,19
u06906,CienciaFiccion,377
u06907,Accion,56
u06908,CienciaFiccion,431
u06909,Drama,415
u06910,Accion,396
u06911,Terror,410
u06912,Documental,53
u06913,Romance,310
u06914,Drama,164
u06915,Comedia,26
u06916,Animacion,107
u06917,Terror,282
u06918,Animacion,366
u06919,Comedia,308
u06920,Animacion,257
u06921,Romance,185
u06922,Romance,126
u06923,CienciaFiccion,8
u06924,Accion,396
u06925,Accion,104
u06926,Documental,127
u06927,Terror,359
u06928,Comedia,239
u06929,Documental,335
u06930,Animacion,132
u06931,CienciaFiccion,32
u06932,Animacion,300
u06933,Animacion,21
u06934,Documental,469
u06935,Comedia,161
u06936,Terror,46
u06937,Comedia,335
u06938,Animacion,178
u06939,Terror,500
u06940,Romance,357
u06941,Animacion,55
u06942,Drama,78
u06943,Animacion,246
u06944,Animacion,148
u06945,Terror,277
u06946,Accion,201
u06947,Terror,145
u06948,Drama,110
u06949,Terror,118
u06950,CienciaFiccion,494
u06951,CienciaFiccion,14
u06952,CienciaFiccion,294
u06953,Terror,384
u06954,CienciaFiccion,116
u06955,Drama,434
u06956,Romance,205
u06957,CienciaFiccion,33
u06958,Terror,489
u06959,Documental,25
u06960,Terror,202
u06961,CienciaFiccion,309
u06962,Animacion,451
u06963,Terror,308
u06964,Romance,310
u06965,Drama,192
u06966,Animacion,261
u06967,Documental,395
u06968,Comedia,231
u06969,CienciaFiccion,366
u06970,Romance,154
u06971,CienciaFiccion,256
u06972,Animacion,435
u06973,Animacion,361
u06974,Drama,403
u06975,Romance,102
u06976,Romance,339
u06977,Drama,422
u06978,Romance,253
u06979,Comedia,477
u06980,Accion,399
u06981,Comedia,341
u06982,Documental,87
u06983,Accion,196
u06984,Documental,44
u06985,Terror,485
u06986,Romance,155
u06987,Documental,395
u06988,Romance,474
u06989,Drama,168
u06990,Documental,151
u06991,Comedia,90
u06992,Accion,73
u06993,Accion,196
u06994,Accion,385
u06995,Romance,307
u06996,Terror,232
u06997,CienciaFiccion,202
u06998,Documental,108
u06999,Romance,13
u07000,Comedia,142
u07001,Accion,277
u07002,CienciaFiccion,438
u07003,Accion,218
u07004,Accion,309
u07005,Animacion,358
u07006,CienciaFiccion,231
u07007,Drama,67
u07008,Animacion,364
u07009,CienciaFiccion,333
u07010,Romance,295
u07011,Romance,453
u07012,Comedia,157
u07013,Documental,351
u07014,Animacion,23
u07015,Animacion,71
u07016,Animacion,291
u07017,Drama,233
u07018,Documental,437
u07019,Comedia,377
u07020,Terror,144
u07021,Terror,10
u07022,Documental,252
u07023,Drama,442
u07024,Documental,7
u07025,CienciaFiccion,293
u07026,Comedia,7
u07027,Animacion,16
u07028,Comedia,216
u07029,Romance,13
u07030,CienciaFiccion,464
u07031,Romance,81
u07032,Documental,342
u07033,Drama,302
u07034,Comedia,423
u07035,Accion,193
u07036,Terror,405
u07037,Accion,347
u07038,Drama,67
u07039,Comedia,25
u07040,Romance,183
u07041,Terror,312
u07042,Accion,239
u07043,Accion,77
u07044,Animacion,432
u07045,Terror,220
u07046,Comedia,17
u07047,Documental,237
u07048,Accion,52
u07049,CienciaFiccion,70
u07050,Terror,178
u07051,Animacion,233
u07052,Romance,177
u07053,CienciaFiccion,348
u07054,Terror,187
u07055,CienciaFiccion,311
u07056,Drama,89
u07057,Terror,269
u07058,Animacion,204
u07059,Comedia,470
u07060,Animacion,87
u07061,Accion,100
u07062,Romance,77
u07063,Terror,99
u07064,CienciaFiccion,297
u07065,Comedia,309
u07066,Documental,78
u07067,Documental,98
u07068,Terror,239
u07069,Accion,277
u07070,Comedia,124
u07071,Documental,290
u07072,Accion,79
u07073,Terror,4
u07074,Drama,495
u07075,Comedia,201
u07076,Comedia,62
u07077,Drama,48
u07078,Drama,470
u07079,Animacion,300
u07080,Romance,123
u07081,Accion,438
u07082,Drama,119
u07083,Terror,66
u07084,Romance,113
u07085,CienciaFiccion,475
u07086,Animacion,157
u07087,Terror,99
u07088,Comedia,348
u07089,Drama,317
u07090,Accion,352
u07091,Drama,463
u07092,Comedia,110
u07093,Documental,6
u07094,Documental,359
u07095,Comedia,317
u07096,Animacion,253
u07097,Romance,422
u07098,Terror,21
u07099,Romance,272
u07100,Animacion,318
u07101,CienciaFiccion,271
u07102,Romance,146
u07103,Terror,229
u07104,Drama,192
u07105,Romance,472
u07106,Terror,259
u07107,CienciaFiccion,418
u07108,Terror,352
u07109,Accion,82
u07110,Comedia,80
u07111,Comedia,471
u07112,Comedia,113
u07113,Documental,316
u07114,Romance,226
u07115,Drama,44
u07116,Accion,84
u07117,Drama,13
u07118,Terror,377
u07119,Documental,297
u07120,Accion,182
u07121,Comedia,22
u07122,Accion,300
u07123,Accion,83
u07124,Documental,86
u07125,Accion,280
u07126,Animacion,6
u07127,Terror,495
u07128,Romance,302
u07129,Terror,337
u07130,Drama,293
u07131,Documental,300
u07132,Drama,133
u07133,Animacion,168
